Mod:Item:MetaData, Localized Name
harvestcraft:gourmetporkpattyitem, Gourmet Pork Patty
harvestcraft:gourmetvenisonpattyitem, Gourmet Venison Patty
harvestcraft:guisoitem, Guiso
harvestcraft:jelliedeelitem, Jellied Eel
harvestcraft:kalechipsitem, Kale Chips
harvestcraft:padthaiitem, Pad Thai
harvestcraft:peanutbutterbananasandwichitem, Peanut Butter and Banana Sandwich
harvestcraft:peanutbuttercupitem, Peanut Butter Cup
harvestcraft:pinkelitem, Pinkel
harvestcraft:pitepaltitem, Pitepalt
harvestcraft:sauerbratenitem, Sauerbraten
harvestcraft:slimepieitem, Slime Pie
harvestcraft:strawberryrhubarbpieitem, Strawberry Rhubarb Pie
harvestcraft:tiropitaitem, Tiropita
harvestcraft:rosepetalteaitem, Rose Petal Tea
harvestcraft:potatoskinsitem, Potato Skins
harvestcraft:chilidonutitem, Chili Donut
harvestcraft:bbqsauceitem, BBQ Sauce
harvestcraft:vanillacupcakeitem, Vanilla Cupcake
harvestcraft:chocolatecupcakeitem, Chocolate Cupcake
harvestcraft:carrotcupcakeitem, Carrot Cupcake
harvestcraft:redvelvetcupcakeitem, Red Velvet Cupcake
harvestcraft:chilicupcakeitem, Chili Cupcake
harvestcraft:peanutbuttercupcakeitem, Peanut Butter Cupcake
harvestcraft:lemoncupcakeitem, Lemon Cupcake
harvestcraft:strawberrycupcakeitem, Strawberry Cupcake
harvestcraft:mintcupcakeitem, Mint Cupcake
harvestcraft:coffeecupcakeitem, Coffee Cupcake
harvestcraft:sprinklescupcakeitem, Sprinkles Cupcake
harvestcraft:caramelcupcakeitem, Caramel Cupcake
harvestcraft:cherryslushieitem, Cherry Slushie
harvestcraft:pambitsboxitem, Pam Bits Box
harvestcraft:stuffedchilipeppersitem, Stuffed Chili Peppers
harvestcraft:slimegummiesitem, Slime Gummies
harvestcraft:chocolatepuddingitem, Chocolate Pudding
harvestcraft:bbqchickenpizzaitem, BBQ Chicken Pizza
harvestcraft:quesadillaitem, Quesadilla
harvestcraft:bibimbapitem, Bibimbap
harvestcraft:shrimpcocktailitem, Shrimp Cocktail
harvestcraft:nopalessaladitem, Nopales Salad
harvestcraft:meringueitem, Meringue
harvestcraft:applesnowitem, Apple Snow
harvestcraft:bakedalaskaitem, Baked Alaska
harvestcraft:berrymeringuenestitem, Berry Meringue Nest
harvestcraft:etonmessitem, Eton Mess
harvestcraft:meringuebombeitem, Meringue Bombe
harvestcraft:meringuebrownieitem, Meringue Brownie
harvestcraft:meringuecookieitem, Meringue Cookie
harvestcraft:meringuerouladeitem, Meringue Roulade
harvestcraft:merveilleuxitem, Merveilleux
harvestcraft:bbqjackfruititem, BBQ Jackfruit
harvestcraft:mushroomketchupomeletitem, Mushroom Ketchup Omelet
harvestcraft:mushroomketchupitem, Mushroom Ketchup
harvestcraft:lycheeteaitem, Lychee Tea
harvestcraft:baconwrappedchiliitem, Bacon Wrapped Chili
harvestcraft:seedenergygelitem, Seed Energy Gel
harvestcraft:chickencordonbleuitem, Chicken Cordon Bleu
harvestcraft:sundayhighteaitem, Sunday High Tea
harvestcraft:cucumbersandwichitem, Cucumber Sandwich
harvestcraft:dandelionsaladitem, Dandelion Salad
harvestcraft:peanutsoupitem, Peanut Soup
harvestcraft:vanillaconchasbreaditem, Vanilla Conchas Bread
harvestcraft:chocolatecoconutbaritem, Chocolate Coconut Bar
harvestcraft:strawberrysouffleitem, Strawberry Soufflé
harvestcraft:gyudonitem, Gyudon
harvestcraft:shrimptemperaitem, Shrimp Tempura
harvestcraft:imagawayakiitem, Imagawayaki
harvestcraft:mochicakeitem, Mochi Cake
harvestcraft:mochidessertitem, Mochi Dessert
harvestcraft:taiyakiitem, Taiyaki
harvestcraft:salmononigiriitem, Salmon Onigiri
harvestcraft:tunaonigiriitem, Tuna Onigiri
harvestcraft:friedbolognasandwichitem, Fried Bologna Sandwich
harvestcraft:bolognasandwichitem, Bologna Sandwich
harvestcraft:ricepuddingitem, Rice Pudding
harvestcraft:musubiitem, Musubi
harvestcraft:imitationcrabsticksitem, Imitation Crab Sticks
harvestcraft:misopasteitem, Miso Paste
harvestcraft:dandelionteaitem, Dandelion Tea
harvestcraft:gravlaxitem, Gravlax
harvestcraft:cheesedanishitem, Cheese Danish
harvestcraft:schnitzelitem, Schnitzel
harvestcraft:bolognaitem, Bologna
harvestcraft:raspberrymilkshakeitem, Raspberry Milk Shake
harvestcraft:pumpkinspicelatteitem, Pumpkin Spice Latte
harvestcraft:rootbeerfloatitem, Root Beer Float
harvestcraft:hotcocoaitem, Hot Cocoa
harvestcraft:cinnamonbreaditem, Cinnamon Bread
harvestcraft:cornchipsitem, Corn Chips
harvestcraft:marshmellowchicksitem, Marshmellow Chicks
harvestcraft:pizzasliceitem, Pizza Slice
harvestcraft:groundbeefitem, Ground Beef
harvestcraft:groundchickenitem, Ground Chicken
harvestcraft:groundduckitem, Ground Duck
harvestcraft:groundfishitem, Ground Fish
harvestcraft:groundmuttonitem, Ground Mutton
harvestcraft:groundporkitem, Ground Pork
harvestcraft:groundrabbititem, Ground Rabbit
harvestcraft:groundturkeyitem, Ground Turkey
harvestcraft:groundvenisonitem, Ground Venison
harvestcraft:rawtofeakitem, Raw Tofeak
harvestcraft:rawtofaconitem, Raw Tofacon
harvestcraft:rawtofeegitem, Raw Tofeeg
harvestcraft:rawtofuttonitem, Raw Tofutton
harvestcraft:rawtofickenitem, Raw Toficken
harvestcraft:rawtofabbititem, Raw Tofabbit
harvestcraft:rawtofurkeyitem, Raw Tofurkey
harvestcraft:rawtofenisonitem, Raw Tofenison
harvestcraft:rawtofuduckitem, Raw Tofuduck
harvestcraft:cookedtofeakitem, Cooked Tofeak
harvestcraft:cookedtofaconitem, Cooked Tofacon
harvestcraft:cookedtofishitem, Cooked Tofish
harvestcraft:cookedtofeegitem, Cooked Tofeeg
harvestcraft:cookedtofuttonitem, Cooked Tofutton
harvestcraft:cookedtofickenitem, Cooked Toficken
harvestcraft:cookedtofabbititem, Cooked Tofabbit
harvestcraft:cookedtofurkeyitem, Cooked Tofurkey
harvestcraft:cookedtofenisonitem, Cooked Tofenison
harvestcraft:cookedtofuduckitem, Cooked Tofuduck
harvestcraft:carrotcakeitem, Carrot Cake
harvestcraft:holidaycakeitem, Holiday Cake
harvestcraft:pumpkincheesecakeitem, Pumpkin Cheese Cake
harvestcraft:pavlovaitem, Pavlova
harvestcraft:lamingtonitem, Lamington
harvestcraft:cheesecakeitem, Cheese Cake
harvestcraft:cherrycheesecakeitem, Cherry Cheese Cake
harvestcraft:pineappleupsidedowncakeitem, Pineapple Upside Down Cake
harvestcraft:chocolatesprinklecakeitem, Chocolate Sprinkles Cake
harvestcraft:redvelvetcakeitem, Red Velvet Cake
harvestcraft:baconcheeseburgeritem, Bacon Cheeseburger
harvestcraft:deluxecheeseburgeritem, Deluxe Cheeseburger
harvestcraft:beansontoastitem, Beans on Toast
harvestcraft:meatpieitem, Meat Pie
harvestcraft:chikorollitem, Chiko Roll
harvestcraft:spinachpieitem, Spinach Pie
harvestcraft:coleslawburgeritem, Coleslaw Burger
harvestcraft:hotandsoursoupitem, Hot and Sour Soup
harvestcraft:patreonpieitem, Patreon Pie
harvestcraft:chilidogitem, Chili Dog
harvestcraft:tunafishsandwichitem, Tunafish Sandwich
harvestcraft:clamchowderitem, Clam Chowder
harvestcraft:breakfastburritoitem, Breakfast Burrito
harvestcraft:chipsandsalsaitem, Chips and Salsa
harvestcraft:crawfishetoufeeitem, Crawfish Etoufee
harvestcraft:saucedlambkebabitem, Sauced Lamb Kebab
harvestcraft:cantonesenoodlesitem, Cantonese Noodles
harvestcraft:dangoitem, Dango
harvestcraft:takoyakiitem, Takoyaki
harvestcraft:groiledcheesesandwichitem, Groiled Cheese Sandwich
harvestcraft:cheesesteakitem, Cheesesteak
harvestcraft:swedishmeatballsitem, Swedish Meatballs
harvestcraft:buttertartitem, Butter Tart
harvestcraft:battenbergitem, Battenberg
harvestcraft:slawdogitem, Slaw Dog
harvestcraft:rivermudcakeitem, River Mud Cake
harvestcraft:fruitcakeitem, Fruit Cake
harvestcraft:springfieldcashewchickenitem, Springfield Cashew Chicken
harvestcraft:enchiladaitem, Enchilada
harvestcraft:pizzaitem, Pizza
harvestcraft:onionsoupitem, Onion Soup
harvestcraft:baconmushroomburgeritem, Bacon Mushroom Burger
harvestcraft:toadintheholeitem, Toad in the Hole
harvestcraft:homestylelunchitem, Homestyle Lunch
harvestcraft:montecristosandwichitem, Monte Cristo Sandwich
harvestcraft:mobsoupitem, Mob Soup
harvestcraft:randomtacoitem, Random Taco
harvestcraft:hamsweetpicklesandwichitem, Ham & Sweet Pickle Sandwich
harvestcraft:toastedwesternitem, Toasted Western
harvestcraft:eggsbenedictitem, Eggs Benedict
harvestcraft:glisteningsaladitem, Glistening Salad
harvestcraft:meatloafsandwichitem, Meatloaf Sandwich
harvestcraft:mashedpotatoeschickenbiscuititem, Mashed Potatoes and Chicken Biscuit
harvestcraft:cassouletitem, Cassoulet
harvestcraft:bratwurstitem, Bratwurst
harvestcraft:chickenbiscuititem, Chicken Biscuit
harvestcraft:epicbltitem, Epic BLT
harvestcraft:kohlundpinkelitem, Kohl und Pinkel
harvestcraft:beetburgeritem, Beet Burger
harvestcraft:anchovypepperonipizzaitem, Anchovy Pepperoni Pizza
harvestcraft:spaghettidinneritem, Spaghetti Dinner
harvestcraft:gumboitem, Gumbo
harvestcraft:jambalayaitem, Jambalaya
harvestcraft:supremepizzaitem, Supreme Pizza
harvestcraft:bbqplatteritem, BBQ Platter
harvestcraft:chickenandwafflesitem, Chicken and Waffles
harvestcraft:gourmetporkburgeritem, Gourmet Pork Burger
harvestcraft:bbqchickenbiscuititem, BBQ Chicken Biscuit
harvestcraft:delightedmealitem, Delighted Meal
harvestcraft:heartybreakfastitem, Hearty Breakfast
harvestcraft:mcpamitem, McPam
harvestcraft:deluxenachoesitem, Deluxe Nachos
harvestcraft:gourmetmuttonburgeritem, Gourmet Mutton Burger
harvestcraft:netherstartoastitem, Nether Star on Toast
harvestcraft:paradiseburgeritem, Paradise Burger
harvestcraft:chimichangaitem, Chimichanga
harvestcraft:salisburysteakitem, Salisbury Steak
harvestcraft:ploughmanslunchitem, Ploughman's Lunch
harvestcraft:cornedbeefhashitem, Corned Beef Hash
harvestcraft:bentoboxitem, Bento Box
harvestcraft:friedfeastitem, Fried Feast
harvestcraft:timpanoitem, Timpano
harvestcraft:deluxechickencurryitem, Deluxe Chicken Curry
harvestcraft:weekendpicnicitem, Weekend Picnic
harvestcraft:gourmetbeefburgeritem, Gourmet Beef Burger
harvestcraft:southernstylebreakfastitem, Southern Style Breakfast
harvestcraft:meatfeastpizzaitem, Meat Feast Pizza
harvestcraft:thankfuldinneritem, Thankful Dinner
harvestcraft:koreandinneritem, Korean Dinner
harvestcraft:gourmetvenisonburgeritem, Gourmet Venison Burger
harvestcraft:minerstewitem, Miner's Stew
harvestcraft:cornedbeefbreakfastitem, Corned Beef Breakfast
harvestcraft:queenbeeitem, Queen Bee
harvestcraft:grubitem, Bee Grub
harvestcraft:cookedgrubitem, Cooked Grub
harvestcraft:honeycombitem, Honeycomb
harvestcraft:honeyitem, Honey
harvestcraft:waxcombitem, Waxcomb
harvestcraft:royaljellyitem, Royal Jelly
harvestcraft:beeswaxitem, Pressed Wax
harvestcraft:fruitbaititem, Fruit Bait
harvestcraft:grainbaititem, Grain Bait
harvestcraft:veggiebaititem, Veggie Bait
harvestcraft:fishtrapbaititem, Fish Trap Bait
harvestcraft:cuttingboarditem, Cutting Board
harvestcraft:potitem, Pot
harvestcraft:skilletitem, Skillet
harvestcraft:saucepanitem, Saucepan
harvestcraft:bakewareitem, Bakeware
harvestcraft:mortarandpestleitem, Mortar and Pestle
harvestcraft:mixingbowlitem, Mixing Bowl
harvestcraft:juiceritem, Juicer
harvestcraft:anchovyrawitem, Raw Anchovy
harvestcraft:bassrawitem, Raw Bass
harvestcraft:carprawitem, Raw Carp
harvestcraft:catfishrawitem, Raw Catfish
harvestcraft:charrrawitem, Raw Charr
harvestcraft:clamrawitem, Raw Clam
harvestcraft:crabrawitem, Raw Crab
harvestcraft:crayfishrawitem, Raw Crayfish
harvestcraft:eelrawitem, Raw Eel
harvestcraft:frograwitem, Raw Frog
harvestcraft:grouperrawitem, Raw Grouper
harvestcraft:herringrawitem, Raw Herring
harvestcraft:jellyfishrawitem, Raw Jellyfish
harvestcraft:mudfishrawitem, Raw Mudfish
harvestcraft:octopusrawitem, Raw Octopus
harvestcraft:perchrawitem, Raw Perch
harvestcraft:scalloprawitem, Raw Scallop
harvestcraft:shrimprawitem, Raw Shrimp
harvestcraft:snailrawitem, Raw Snail
harvestcraft:snapperrawitem, Raw Snapper
harvestcraft:tilapiarawitem, Raw Tilapia
harvestcraft:troutrawitem, Raw Trout
harvestcraft:tunarawitem, Raw Tuna
harvestcraft:turtlerawitem, Raw Turtle
harvestcraft:walleyerawitem, Raw Walleye
harvestcraft:greenheartfishitem, Green Heart Fish
harvestcraft:sardinerawitem, Raw Sardine
harvestcraft:musselrawitem, Raw Mussel
harvestcraft:rawtofishitem, Raw Tofish
harvestcraft:oysterrawitem, Raw Oyster
harvestcraft:hardenedleatheritem, Hardened Leather
harvestcraft:hardenedleatherhelmitem, Hardened Leather Helm
harvestcraft:hardenedleatherchestitem, Hardened Leather Chest
harvestcraft:hardenedleatherleggingsitem, Hardened Leather Leggings
harvestcraft:hardenedleatherbootsitem, Hardened Leather Boots
harvestcraft:harvestpumpkinitem, Pumpkin
minecraft:cod, Raw Fish
minecraft:cooked_cod, Cooked Fish
minecraft:salmon, Raw Salmon
minecraft:cooked_salmon, Cooked Salmon
minecraft:clownfish, Clownfish
minecraft:pufferfish, Pufferfish
magicbees:beecomb:0, Mundane Comb
magicbees:beecomb:1, Molten Comb
magicbees:beecomb:2, Occult Comb
magicbees:beecomb:3, Otherworldy Comb
magicbees:beecomb:4, Transmuting Comb
magicbees:beecomb:5, Papery Comb
magicbees:beecomb:6, Soul Comb
magicbees:drop:0, Enchanting Drop
magicbees:drop:1, Intellect Drop
magicbees:drop:2, Destabilized Drop
magicbees:drop:3, Carbon Drop
magicbees:drop:4, Lux Drop
magicbees:drop:5, Endearing Drop
magicbees:pollen:0, Unusual Pollen
magicbees:pollen:1, Phased Pollen
magicbees:propolis:0, Unstable Propolis
magicbees:propolis:1, Breezey Propolis
magicbees:propolis:2, Burning Propolis
magicbees:propolis:3, Flowing Propolis
magicbees:propolis:4, Stony Propolis
magicbees:propolis:5, Ordered Propolis
magicbees:propolis:6, Entropic Propolis
magicbees:wax:0, Magic Wax
magicbees:wax:1, Soulful Wax
magicbees:wax:2, Amnesic Wax
magicbees:resource:0, Lore Fragment
magicbees:resource:1, Aromatic Lump
magicbees:resource:2, Concentrated Compound
magicbees:resource:3, Wither Skeleton Bone Chip
magicbees:resource:4, Wither Skeleton Skull Fragment
magicbees:resource:5, Draconic Dust
magicbees:resource:6, Draconic Chunk
magicbees:resource:7, Essence of False Life
magicbees:resource:8, Essence of a Shallow Grave
magicbees:resource:9, Essence of Lost Time
magicbees:resource:10, Essence of Everlasting Durability
magicbees:resource:11, Essence of Scornful Oblivion
magicbees:resource:12, Essence of Fickle Permanence
magicbees:resource:13, Dimensional Singularity
magicbees:orepart:0, Diamond Shard
magicbees:orepart:1, Emerald Shard
magicbees:orepart:2, Apatite Shard
magicbees:orepart:3, Copper Nugget
magicbees:orepart:4, Tin Nugget
magicbees:orepart:5, Bronze Nugget
magicbees:mysteriousmagnet:0, Mysterious Magnet
magicbees:mysteriousmagnet:2, Mysterious Magnet
magicbees:mysteriousmagnet:4, Mysterious Magnet
magicbees:mysteriousmagnet:6, Mysterious Magnet
magicbees:mysteriousmagnet:8, Mysterious Magnet
magicbees:mysteriousmagnet:10, Mysterious Magnet
magicbees:mysteriousmagnet:12, Mysterious Magnet
magicbees:mysteriousmagnet:14, Mysterious Magnet
magicbees:mysteriousmagnet:16, Mysterious Magnet
magicbees:mysteriousmagnet:18, Mysterious Magnet
magicbees:moondial, Jade Moon Dial
magicbees:manasteelgrafter, Manasteel Grafter
magicbees:manasteelscoop, Manasteel Scoop
magicbees:backpack_thaumaturge_t1, Thaumaturge's Backpack
magicbees:backpack_thaumaturge_t2, Woven Thaumaturge's Backpack
magicbees:jelly_babies, Handful of Jelly Babies
magicbees:frames.resilient, Resilient Frame
magicbees:frames.necrotic, Necrotic Frame
magicbees:frames.oblivion, Oblivion Frame
magicbees:frames.metabolic, Metabolic Frame
magicbees:frames.magic, Magic Frame
magicbees:frames.gentle, Gentle Frame
magicbees:frames.temporal, Temporal Frame
magicbees:hiveblock:0, Curious Hive
magicbees:hiveblock:1, Unusual Hive
magicbees:hiveblock:2, Resonating Hive
magicbees:hiveblock:3, Deep Hive
magicbees:hiveblock:4, Infernal Hive
magicbees:hiveblock:5, Oblivion Hive
magicbees:effectjar, Bee Collector's Jar
magicbees:enchanted_earth, Enchanted Earth
brewcraft:hopsitem, Hops
brewcraft:hopsseeditem, Hops Seed
brewcraft:distiller, Distiller
brewcraft:preparedbeachrummixitem, Prepared Beach Rum Mix
brewcraft:preparedcherryvodkamixitem, Prepared Cherry Vodka Mix
brewcraft:preparedcoconutrummixitem, Prepared Coconut Rum Mix
brewcraft:preparedhandmadevodkamixitem, Prepared Handmade Vodka Mix
brewcraft:preparedhardapplecidermixitem, Prepared Hard Apple Cider Mix
brewcraft:preparedhardlemonademixitem, Prepared Hard Lemonade Mix
brewcraft:preparedhoneymeadmixitem, Prepared Honey Mead Mix
brewcraft:preparedpinkmoscatomixitem, Prepared Pink Moscato Mix
brewcraft:preparedpmaxrieslingmixitem, Prepared P Max Riesling Mix
brewcraft:preparedrennalgoldmixitem, Prepared Rennal Gold Mix
brewcraft:preparedriverchardonnaymixitem, Prepared River Chardonnay Mix
brewcraft:preparedsakemixitem, Prepared Sake Mix
brewcraft:preparedsavannazinfandelmixitem, Prepared Savanna Zinfandel Mix
brewcraft:preparedspicedrummixitem, Prepared Spiced Rum Mix
brewcraft:preparedswampmerlotmixitem, Prepared Swamp Merlot Mix
brewcraft:preparedtiagapinotnoirmixitem, Prepared Tiaga Pinot Noir Mix
brewcraft:preparedtotalvodkamixitem, Prepared Total Vodka Mix
brewcraft:prepareduglyavocadoginmixitem, Prepared Ugly Avocado Gin Mix
brewcraft:preparedgoldschlagermixitem, Prepared Gold Schlager Mix
brewcraft:preparedblackholewhiskeymixitem, Prepared Black Hole Whiskey Mix
brewcraft:preparedpointthreeryemixitem, Prepared Point Three Rye Mix
brewcraft:preparedghostpepperabsinthemixitem, Prepared Ghost Pepper Absinthe Mix
brewcraft:preparedborgiaabsinthemixitem, Prepared Borgia Absinthe Mix
brewcraft:preparedredbeermixitem, Prepared Red Beer Mix
brewcraft:preparedbluebeermixitem, Prepared Blue Beer Mix
brewcraft:preparedmalortmixitem, Prepared Mal§ko§rrt Mix
brewcraft:beachrumitem, Beach Rum
brewcraft:cherryvodkaitem, Cherry Vodka
brewcraft:coconutrumitem, Coconut Rum
brewcraft:handmadevodkaitem, Handmade Vodka
brewcraft:hardapplecideritem, Hard Apple Cider
brewcraft:hardlemonadeitem, Hard Lemonade
brewcraft:honeymeaditem, Honey Mead
brewcraft:pinkmoscatoitem, Pink Moscato
brewcraft:pmaxrieslingitem, P Max Riesling
brewcraft:rennalgolditem, Rennal Gold
brewcraft:riverchardonnayitem, River Chardonnay
brewcraft:sakeitem, Sake
brewcraft:savannazinfandelitem, Savanna Zinfandel
brewcraft:spicedrumitem, Spiced Rum
brewcraft:swampmerlotitem, Swamp Merlot
brewcraft:tiagapinotnoiritem, Tiaga Pinot Noir
brewcraft:totalvodkaitem, Total Vodka
brewcraft:uglyavocadoginitem, Ugly Avocado Gin
brewcraft:goldschlageritem, Gold Schlager
brewcraft:blackholewhiskeyitem, Black Hole Whiskey
brewcraft:pointthreeryeitem, Point Three Rye
brewcraft:ghostpepperabsintheitem, Ghost Pepper Absinthe
brewcraft:borgiaabsintheitem, Borgia Absinthe
brewcraft:redbeeritem, Red Beer
brewcraft:bluebeeritem, Blue Beer
brewcraft:malortitem, Mal§ko§rrt
portalgun:item_dust_ender_pearl, Ender Pearl Dust
portalgun:item_miniature_black_hole, Miniature Black Hole
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
thebetweenlands:druid_stone_1, Rune Stone
thebetweenlands:druid_stone_2, Rune Stone
thebetweenlands:druid_stone_3, Rune Stone
thebetweenlands:druid_stone_4, Rune Stone
thebetweenlands:druid_stone_5, Rune Stone
thebetweenlands:druid_stone_6, Rune Stone
thebetweenlands:betweenlands_bedrock, Betweenlands Bedrock
thebetweenlands:betweenstone, Betweenstone
thebetweenlands:generic_stone:0, Corrupt Betweenstone
thebetweenlands:mud, Mud
thebetweenlands:peat, Peat
thebetweenlands:peat_smouldering, Smoldering Peat
thebetweenlands:sludgy_dirt, Sludgy Dirt
thebetweenlands:spreading_sludgy_dirt, Spreading Sludgy Dirt
thebetweenlands:slimy_dirt, Slimy Dirt
thebetweenlands:slimy_grass, Slimy Grass
thebetweenlands:cragrock:0, Cragrock
thebetweenlands:cragrock:1, Mossy Cragrock Top
thebetweenlands:cragrock:2, Mossy Cragrock Bottom
thebetweenlands:pitstone, Pitstone
thebetweenlands:limestone, Limestone
thebetweenlands:swamp_dirt, Swamp Dirt
thebetweenlands:coarse_swamp_dirt, Coarse Swamp Dirt
thebetweenlands:swamp_grass, Swamp Grass
thebetweenlands:wisp, Wisp
thebetweenlands:octine_ore, Octine Ore
thebetweenlands:valonite_ore, Valonite Ore
